CustomerID,Name,Age,Salary ($),Gender,Marital Status,Education,Loan Approval,Zip Code,Satisfaction Score
441,Customer_441,38,80000,Male,Single,Master,No,96344,1
442,Customer_442,59,108000,Female,Married,PhD,Yes,16491,1
443,Customer_443,19,44000,Male,Divorced,PhD,No,96977,2
444,Customer_444,35,38000,Male,Married,Bachelor,Yes,65190,4
445,Customer_445,42,90000,Male,Single,PhD,Yes,50391,3
446,Customer_446,46,68000,Female,Divorced,Master,No,29403,3
447,Customer_447,28,44000,Female,Divorced,PhD,Yes,33854,3
448,Customer_448,60,84000,Female,Married,Bachelor,No,36090,5
449,Customer_449,37,93000,Male,Divorced,PhD,No,78276,1
450,Customer_450,45,175000,Male,Divorced,Master,Yes,85503,1
451,Customer_451,43,82000,Female,Married,PhD,Yes,22829,4
452,Customer_452,71,77000,Male,Divorced,High School,No,27358,2
453,Customer_453,22,89000,Female,Single,Master,No,68160,5
454,Customer_454,75,64000,Male,Married,Bachelor,No,71453,1
455,Customer_455,21,60000,Female,Married,PhD,No,30809,1
456,Customer_456,44,28000,Female,Divorced,High School,No,87133,1
457,Customer_457,19,67000,Male,Single,PhD,Yes,45089,4
458,Customer_458,49,66000,Male,Single,PhD,No,88457,3
459,Customer_459,31,45000,Male,Married,Master,No,41422,2
460,Customer_460,47,110000,Female,Divorced,Master,Yes,37377,3
461,Customer_461,44,86000,Male,Divorced,PhD,Yes,64959,2
462,Customer_462,48,113000,Female,Single,PhD,No,13658,2
463,Customer_463,26,122000,Female,Married,Bachelor,No,37737,2
464,Customer_464,47,110000,Female,Single,Master,Yes,84524,2
465,Customer_465,58,34000,Female,Married,Bachelor,No,29429,1
466,Customer_466,19,149000,Female,Divorced,Bachelor,Yes,40671,5
467,Customer_467,27,33000,Male,Married,Bachelor,Yes,94716,5
468,Customer_468,20,70000,Male,Single,Master,No,89643,4
469,Customer_469,37,86000,Female,Divorced,Bachelor,No,64990,1
470,Customer_470,24,116000,Male,Married,High School,Yes,37701,5
471,Customer_471,32,68000,Male,Divorced,High School,Yes,82622,1
472,Customer_472,38,87000,Female,Single,PhD,Yes,57568,3
473,Customer_473,49,70000,Female,Single,PhD,Yes,44751,2
474,Customer_474,20,90000,Female,Single,Bachelor,Yes,73230,1
475,Customer_475,42,103000,Female,Single,Master,No,19124,1
476,Customer_476,76,42000,Male,Divorced,PhD,Yes,88288,5
477,Customer_477,36,86000,Female,Married,Bachelor,No,36497,4
478,Customer_478,17,39000,Female,Married,Master,No,13369,1
479,Customer_479,63,106000,Male,Single,Bachelor,No,80442,1
480,Customer_480,46,88000,Male,Married,High School,Yes,94174,2
481,Customer_481,70,98000,Female,Married,Bachelor,No,57656,1
482,Customer_482,28,46000,Male,Divorced,Master,No,37450,4
483,Customer_483,73,50000,Male,Single,PhD,No,93517,1
484,Customer_484,30,58000,Female,Married,High School,No,31537,5
485,Customer_485,63,75000,Male,Single,High School,No,85736,3
486,Customer_486,37,60000,Female,Divorced,Bachelor,No,54140,2
487,Customer_487,31,61000,Female,Single,Master,Yes,13658,5
488,Customer_488,64,78000,Female,Married,High School,No,82219,5
489,Customer_489,49,38000,Male,Married,PhD,No,88972,5
490,Customer_490,28,40000,Male,Divorced,Bachelor,Yes,91950,5
491,Customer_491,44,83000,Female,Single,Master,Yes,75130,4
492,Customer_492,53,45000,Male,Single,Master,Yes,81137,2
493,Customer_493,69,88000,Male,Single,Bachelor,Yes,68854,4
494,Customer_494,54,104000,Female,Divorced,PhD,No,92196,2
495,Customer_495,30,73000,Female,Married,Bachelor,No,42769,4
496,Customer_496,29,103000,Male,Married,High School,No,58014,1
497,Customer_497,57,92000,Male,Single,High School,Yes,26431,4
498,Customer_498,43,77000,Female,Single,High School,No,58813,4
499,Customer_499,39,27000,Female,Divorced,High School,No,82225,4
500,Customer_500,42,133000,Male,Married,Bachelor,Yes,10709,1
501,Customer_501,55,84000,Female,Divorced,Master,Yes,54300,4
502,Customer_502,46,69000,Male,Single,PhD,Yes,84340,5
503,Customer_503,31,78000,Female,Married,Bachelor,Yes,38894,1
504,Customer_504,24,62000,Male,Married,PhD,Yes,61399,5
505,Customer_505,28,164000,Female,Single,PhD,No,43284,5
506,Customer_506,68,33000,Male,Divorced,Master,Yes,93896,1
507,Customer_507,61,134000,Male,Single,Master,Yes,73302,2
508,Customer_508,55,95000,Male,Single,Bachelor,Yes,61066,3
509,Customer_509,65,108000,Female,Single,Master,Yes,47015,2
510,Customer_510,58,133000,Female,Single,Bachelor,No,66213,2
511,Customer_511,22,96000,Female,Divorced,PhD,No,65564,1
512,Customer_512,25,146000,Male,Divorced,PhD,Yes,92824,5
513,Customer_513,58,100000,Male,Divorced,High School,Yes,29964,2
514,Customer_514,35,46000,Female,Single,Master,No,42920,4
515,Customer_515,20,81000,Female,Single,Master,Yes,32163,1
516,Customer_516,46,96000,Male,Single,Bachelor,No,16800,5
517,Customer_517,38,132000,Female,Married,Bachelor,No,72807,1
518,Customer_518,45,90000,Female,Divorced,PhD,No,80430,2
519,Customer_519,46,44000,Male,Divorced,Bachelor,Yes,50091,2
520,Customer_520,62,161000,Male,Single,PhD,Yes,65815,2
521,Customer_521,17,74000,Male,Divorced,Master,Yes,44848,4
522,Customer_522,33,100000,Female,Divorced,Master,Yes,92145,5
523,Customer_523,34,82000,Male,Married,PhD,No,24428,5
524,Customer_524,65,121000,Male,Divorced,High School,No,68230,2
525,Customer_525,40,66000,Male,Divorced,PhD,No,82733,4
526,Customer_526,64,53000,Female,Single,Master,Yes,54514,5
527,Customer_527,62,146000,Male,Single,Master,Yes,66777,3
528,Customer_528,42,30000,Female,Single,Bachelor,Yes,51274,2
529,Customer_529,47,129000,Male,Divorced,PhD,No,11247,4
530,Customer_530,35,76000,Female,Married,Master,Yes,43043,3
531,Customer_531,42,161000,Female,Married,Master,Yes,72616,2
532,Customer_532,44,120000,Male,Divorced,Bachelor,No,82148,3
533,Customer_533,56,98000,Female,Single,Bachelor,Yes,94361,1
534,Customer_534,40,112000,Male,Single,Master,Yes,18468,2
535,Customer_535,32,122000,Male,Single,High School,Yes,72082,5
536,Customer_536,50,82000,Male,Single,Master,No,80442,2
537,Customer_537,57,88000,Male,Divorced,High School,No,12403,2
538,Customer_538,56,45000,Female,Single,PhD,No,14430,4
539,Customer_539,25,112000,Female,Divorced,Bachelor,Yes,68511,2
540,Customer_540,71,39000,Female,Single,PhD,Yes,65825,5
541,Customer_541,27,66000,Male,Single,High School,Yes,27587,2
542,Customer_542,38,69000,Male,Married,Master,Yes,92729,1
543,Customer_543,18,32000,Male,Divorced,Bachelor,Yes,78276,1
544,Customer_544,39,42000,Male,Single,High School,Yes,19611,2
545,Customer_545,20,66000,Male,Divorced,PhD,No,31435,5
546,Customer_546,66,113000,Male,Single,High School,Yes,39051,5
547,Customer_547,50,33000,Male,Divorced,High School,No,82564,1
548,Customer_548,25,96000,Male,Divorced,PhD,Yes,58672,3
549,Customer_549,71,34000,Female,Married,PhD,No,95300,5
550,Customer_550,65,131000,Female,Divorced,PhD,No,81755,5
551,Customer_551,17,112000,Male,Married,PhD,Yes,72359,3
552,Customer_552,47,62000,Male,Divorced,PhD,Yes,15068,4
553,Customer_553,59,63000,Male,Married,Master,Yes,54345,4
554,Customer_554,23,167000,Male,Single,High School,No,91518,5
555,Customer_555,53,39000,Female,Married,Bachelor,Yes,29463,4
556,Customer_556,45,61000,Male,Single,Bachelor,Yes,46444,2
557,Customer_557,17,107000,Female,Married,High School,Yes,75879,3
558,Customer_558,61,29000,Female,Divorced,PhD,No,93655,5
559,Customer_559,49,104000,Female,Married,High School,No,48594,4
560,Customer_560,50,76000,Female,Single,High School,Yes,49939,4
561,Customer_561,46,60000,Female,Single,Bachelor,Yes,21690,2
562,Customer_562,70,126000,Female,Married,Master,Yes,87503,3
563,Customer_563,73,50000,Female,Divorced,High School,No,53016,2
564,Customer_564,26,92000,Female,Single,Master,No,59836,1
565,Customer_565,63,48000,Female,Divorced,Bachelor,Yes,32487,4
566,Customer_566,43,77000,Female,Divorced,Master,Yes,15979,5
567,Customer_567,38,94000,Male,Married,PhD,Yes,58201,3
568,Customer_568,60,92000,Male,Married,Master,Yes,15791,5
569,Customer_569,45,129000,Male,Divorced,Master,Yes,90849,1
570,Customer_570,42,52000,Female,Divorced,High School,No,34042,5
571,Customer_571,45,137000,Female,Divorced,PhD,No,49800,3
572,Customer_572,33,63000,Male,Married,Bachelor,No,71656,5
573,Customer_573,60,103000,Male,Single,PhD,Yes,80246,4
574,Customer_574,53,29000,Male,Single,PhD,No,18462,3
575,Customer_575,57,48000,Male,Married,PhD,No,49815,4
576,Customer_576,26,100000,Male,Single,PhD,No,43098,2
577,Customer_577,31,68000,Male,Married,Master,Yes,24160,2
578,Customer_578,64,131000,Male,Married,High School,No,49534,4
579,Customer_579,60,62000,Male,Single,Bachelor,Yes,61673,4
580,Customer_580,37,72000,Male,Single,Master,Yes,43879,1
581,Customer_581,58,161000,Male,Single,Bachelor,No,50916,4
582,Customer_582,25,52000,Female,Divorced,Master,No,10380,3
583,Customer_583,40,122000,Female,Divorced,High School,No,84369,2
584,Customer_584,21,103000,Female,Married,PhD,No,16491,2
585,Customer_585,66,133000,Male,Single,Bachelor,No,92717,1
586,Customer_586,42,108000,Female,Divorced,High School,Yes,81760,1
587,Customer_587,50,119000,Male,Divorced,PhD,Yes,67421,3
588,Customer_588,56,48000,Female,Single,High School,No,49077,4
589,Customer_589,57,99000,Female,Divorced,Bachelor,No,95107,3
590,Customer_590,63,95000,Male,Divorced,High School,Yes,59474,1
591,Customer_591,52,26000,Female,Divorced,PhD,Yes,26834,5
592,Customer_592,40,113000,Female,Married,Master,Yes,95902,2
593,Customer_593,19,189000,Male,Single,PhD,Yes,83458,4
594,Customer_594,58,53000,Female,Married,Bachelor,No,82736,1
595,Customer_595,28,105000,Female,Single,PhD,Yes,27353,5
596,Customer_596,50,157000,Female,Single,Master,No,11679,1
597,Customer_597,41,107000,Male,Single,Master,Yes,98870,3
598,Customer_598,69,92000,Male,Divorced,Bachelor,No,50301,5
599,Customer_599,63,81000,Female,Divorced,PhD,No,52309,2
600,Customer_600,64,142000,Female,Divorced,PhD,No,83227,2
601,Customer_601,46,80000,Female,Single,Bachelor,No,62965,2
602,Customer_602,63,158000,Female,Married,High School,No,43145,5
603,Customer_603,36,159000,Female,Divorced,Bachelor,Yes,26653,2
604,Customer_604,54,81000,Male,Married,PhD,No,14471,5
605,Customer_605,55,71000,Male,Divorced,Bachelor,No,25312,4
606,Customer_606,39,109000,Female,Single,Master,No,41062,5
607,Customer_607,62,57000,Female,Divorced,PhD,No,51141,3
608,Customer_608,26,85000,Male,Divorced,High School,No,59000,3
609,Customer_609,43,150000,Male,Married,Bachelor,No,83619,3
610,Customer_610,48,77000,Male,Married,Master,Yes,31565,3
611,Customer_611,32,62000,Female,Married,High School,No,83739,5
612,Customer_612,56,91000,Male,Married,Bachelor,No,16296,4
613,Customer_613,29,97000,Male,Single,PhD,Yes,69164,1
614,Customer_614,31,49000,Male,Divorced,PhD,No,26684,4
615,Customer_615,54,114000,Male,Divorced,High School,Yes,34022,4
616,Customer_616,40,105000,Male,Married,Master,No,31836,4
617,Customer_617,37,79000,Male,Divorced,High School,No,42752,5
618,Customer_618,38,106000,Male,Married,PhD,Yes,42135,1
619,Customer_619,38,177000,Male,Divorced,PhD,Yes,51918,1
620,Customer_620,31,75000,Male,Married,Master,Yes,49994,2
621,Customer_621,64,122000,Male,Single,High School,Yes,64241,1
622,Customer_622,63,164000,Male,Single,Master,No,67672,5
623,Customer_623,61,166000,Male,Single,PhD,No,48909,5
624,Customer_624,31,107000,Female,Married,Bachelor,No,92790,4
625,Customer_625,34,32000,Female,Divorced,Master,No,62910,2
626,Customer_626,51,55000,Female,Divorced,High School,Yes,62633,5
627,Customer_627,59,90000,Male,Divorced,Master,Yes,24273,2
628,Customer_628,18,57000,Female,Divorced,High School,Yes,27956,2
629,Customer_629,58,74000,Male,Divorced,Bachelor,No,45791,4
630,Customer_630,19,91000,Male,Married,High School,No,77590,1
631,Customer_631,18,37000,Male,Divorced,PhD,No,75251,2
632,Customer_632,53,52000,Female,Married,Master,Yes,72456,4
633,Customer_633,60,52000,Male,Divorced,PhD,Yes,70075,5
634,Customer_634,47,107000,Female,Married,PhD,Yes,87415,4
635,Customer_635,29,61000,Male,Married,Bachelor,Yes,37734,3
636,Customer_636,45,122000,Male,Single,Master,Yes,65183,1
637,Customer_637,40,112000,Male,Divorced,PhD,No,29124,2
638,Customer_638,22,107000,Male,Single,PhD,No,15989,4
639,Customer_639,45,64000,Female,Single,PhD,No,75544,5
640,Customer_640,24,71000,Female,Single,Master,Yes,75627,1
641,Customer_641,62,82000,Male,Married,Bachelor,Yes,61286,4
642,Customer_642,35,43000,Male,Single,High School,No,33442,4
643,Customer_643,57,87000,Male,Single,High School,Yes,69363,5
644,Customer_644,22,79000,Female,Married,High School,No,53559,2
645,Customer_645,26,148000,Female,Married,PhD,Yes,28266,1
646,Customer_646,54,105000,Male,Married,High School,Yes,96679,4
647,Customer_647,17,113000,Female,Single,Bachelor,No,74010,1
648,Customer_648,19,40000,Male,Single,Master,No,41763,3
649,Customer_649,53,86000,Female,Divorced,Master,Yes,23342,3
650,Customer_650,24,153000,Male,Single,Bachelor,No,84368,3
651,Customer_651,48,104000,Female,Married,Master,Yes,16136,4
652,Customer_652,38,42000,Female,Single,High School,Yes,67421,3
653,Customer_653,66,30000,Male,Married,PhD,Yes,65564,4
654,Customer_654,37,36000,Male,Married,Master,No,56262,1
655,Customer_655,49,102000,Female,Married,Bachelor,Yes,76814,4
656,Customer_656,29,94000,Female,Single,Master,Yes,70535,5
657,Customer_657,38,133000,Female,Married,Bachelor,No,73192,1
658,Customer_658,20,158000,Female,Single,High School,Yes,79973,4
659,Customer_659,58,120000,Male,Married,Bachelor,No,25039,2
660,Customer_660,43,71000,Female,Divorced,Master,Yes,15931,4
661,Customer_661,37,89000,Male,Single,High School,No,22608,1
662,Customer_662,44,180000,Male,Single,PhD,Yes,19656,3
663,Customer_663,42,78000,Male,Single,High School,No,39219,2
664,Customer_664,23,57000,Male,Divorced,Master,No,83102,5
665,Customer_665,60,51000,Male,Divorced,High School,No,29751,2
666,Customer_666,23,66000,Male,Single,High School,Yes,68517,5
667,Customer_667,58,98000,Female,Divorced,PhD,Yes,81443,2
668,Customer_668,35,46000,Female,Divorced,Bachelor,Yes,82990,4
669,Customer_669,25,87000,Female,Married,Bachelor,Yes,26312,5
670,Customer_670,39,71000,Male,Single,Bachelor,Yes,34705,1
671,Customer_671,22,108000,Male,Married,Bachelor,No,51476,1
672,Customer_672,28,173000,Female,Single,Master,Yes,43284,3
673,Customer_673,62,62000,Female,Married,Bachelor,Yes,89218,4
674,Customer_674,29,119000,Male,Married,Bachelor,No,76732,4
675,Customer_675,48,151000,Male,Married,High School,No,76782,4
676,Customer_676,34,96000,Female,Divorced,Bachelor,No,81371,1
677,Customer_677,22,117000,Female,Single,PhD,Yes,36639,3
678,Customer_678,40,185000,Female,Divorced,Bachelor,Yes,97475,3
679,Customer_679,49,116000,Male,Married,PhD,No,62171,1
680,Customer_680,37,90000,Female,Single,Bachelor,Yes,78553,3
681,Customer_681,26,116000,Female,Single,High School,Yes,33783,3
682,Customer_682,26,108000,Male,Married,High School,No,85247,5
683,Customer_683,22,37000,Male,Married,Bachelor,No,10554,2
684,Customer_684,20,107000,Male,Divorced,Master,Yes,88270,4
685,Customer_685,63,123000,Female,Divorced,PhD,Yes,96986,5
686,Customer_686,23,127000,Male,Married,PhD,Yes,38209,3
687,Customer_687,58,76000,Male,Single,Bachelor,Yes,40246,3
688,Customer_688,45,76000,Female,Divorced,Bachelor,Yes,86260,1
689,Customer_689,32,71000,Male,Single,High School,Yes,23031,4
690,Customer_690,28,94000,Male,Married,PhD,Yes,58683,4
691,Customer_691,43,32000,Female,Married,Master,Yes,45754,5
692,Customer_692,40,108000,Male,Married,Master,No,69606,2
693,Customer_693,21,67000,Male,Single,PhD,No,28940,1
694,Customer_694,64,98000,Male,Single,Master,Yes,97000,2
695,Customer_695,53,41000,Female,Divorced,Master,No,29972,2
696,Customer_696,29,36000,Female,Divorced,Master,No,92946,2
697,Customer_697,28,47000,Male,Single,PhD,No,10347,3
698,Customer_698,62,79000,Female,Married,PhD,Yes,13840,2
699,Customer_699,49,35000,Female,Single,High School,Yes,73244,4
700,Customer_700,47,35000,Female,Married,High School,No,85213,3
701,Customer_701,17,100000,Male,Married,PhD,No,51353,1
702,Customer_702,31,57000,Male,Married,High School,No,14456,3
703,Customer_703,20,104000,Male,Single,High School,No,73098,2
704,Customer_704,39,107000,Male,Divorced,Bachelor,No,93913,5
705,Customer_705,39,154000,Female,Single,High School,No,27234,5
706,Customer_706,57,35000,Male,Single,Master,Yes,94361,3
707,Customer_707,32,47000,Female,Divorced,High School,No,78125,1
708,Customer_708,34,69000,Female,Divorced,PhD,No,77387,3
709,Customer_709,44,82000,Female,Married,High School,No,11448,4
710,Customer_710,28,130000,Male,Single,Bachelor,No,17050,1
711,Customer_711,26,27000,Male,Divorced,Master,No,86011,3
712,Customer_712,69,148000,Female,Divorced,Master,Yes,89401,3
713,Customer_713,43,40000,Male,Married,Master,No,41963,1
714,Customer_714,56,89000,Male,Married,PhD,No,63056,5
715,Customer_715,25,114000,Male,Divorced,Master,No,25077,4
716,Customer_716,29,134000,Female,Married,High School,Yes,74170,4
717,Customer_717,62,167000,Female,Divorced,PhD,No,12331,1
718,Customer_718,21,24000,Female,Married,High School,No,62859,2
719,Customer_719,66,46000,Male,Married,Master,Yes,34643,3
720,Customer_720,22,116000,Male,Married,PhD,No,65203,3
721,Customer_721,19,53000,Female,Single,Bachelor,Yes,22515,4
722,Customer_722,20,65000,Male,Divorced,Master,Yes,21334,4
723,Customer_723,44,53000,Male,Married,High School,Yes,25665,5
724,Customer_724,43,148000,Female,Divorced,PhD,No,90962,4
725,Customer_725,59,119000,Male,Married,PhD,No,13681,3
726,Customer_726,25,78000,Male,Married,Bachelor,Yes,76230,2
727,Customer_727,40,117000,Female,Divorced,PhD,Yes,65217,5
728,Customer_728,37,100000,Male,Single,Bachelor,No,69756,2
729,Customer_729,44,26000,Male,Married,Bachelor,Yes,65484,4
730,Customer_730,56,108000,Male,Divorced,High School,Yes,83497,4
731,Customer_731,26,106000,Female,Divorced,Bachelor,No,83665,3
732,Customer_732,42,59000,Female,Divorced,PhD,No,95757,4
733,Customer_733,35,96000,Male,Divorced,Master,No,78914,3
734,Customer_734,19,96000,Male,Married,PhD,No,99182,3
735,Customer_735,64,101000,Female,Single,High School,Yes,78681,4
736,Customer_736,19,83000,Female,Single,Bachelor,Yes,97335,1
737,Customer_737,54,93000,Female,Divorced,Bachelor,Yes,87024,1
738,Customer_738,30,129000,Female,Single,High School,No,96090,5
739,Customer_739,52,172000,Male,Single,Master,No,72627,5
740,Customer_740,38,108000,Female,Single,High School,No,37199,2
741,Customer_741,56,34000,Male,Divorced,Bachelor,Yes,13552,3
742,Customer_742,59,43000,Female,Single,High School,No,84360,2
743,Customer_743,25,175000,Male,Single,PhD,Yes,91201,2
744,Customer_744,55,132000,Male,Divorced,PhD,Yes,54022,2
745,Customer_745,57,32000,Female,Divorced,PhD,Yes,51356,5
746,Customer_746,58,102000,Male,Married,Master,No,17050,4
747,Customer_747,41,42000,Male,Single,Master,Yes,98322,3
748,Customer_748,55,91000,Male,Married,Bachelor,No,71854,3
749,Customer_749,68,55000,Female,Married,Master,No,60688,5
750,Customer_750,49,98000,Female,Married,PhD,Yes,75052,2
751,Customer_751,60,78000,Male,Divorced,PhD,Yes,75745,5
752,Customer_752,16,41000,Male,Married,Bachelor,No,80671,5
753,Customer_753,65,145000,Male,Divorced,High School,No,97865,4
754,Customer_754,67,47000,Female,Single,High School,No,39297,1
755,Customer_755,56,137000,Male,Single,Bachelor,No,88810,2
